year,category,band,institute_id,name,city,state
2024,College,201-300,,Gobi Arts & Science College,Erode,Tamil Nadu
2024,College,201-300,,Government Arts College,Cuddalore,Tamil Nadu
2024,College,201-300,,Government Arts College for Women,Salem,Tamil Nadu
2024,College,201-300,,"Government Arts College, Ariyalur - 621 713",Ariyalur,Tamil Nadu
2024,College,201-300,,"Government Arts College, Karur - 639 005",Karur,Tamil Nadu
2024,College,201-300,,"Government Arts College, Tiruppur",Udumalpet,Tamil Nadu
2024,College,201-300,,Government College of Arts & Crafts,Kolkata,West Bengal
2024,College,201-300,,"Govt Post-graduate College for Girls, Sector-11",Chandigarh,Chandigarh
2024,College,201-300,,Govt. Arts College Thiruvannamalai-606 603,Thiruvannamalai,Tamil Nadu
2024,College,201-300,,Govt. College,Malappuram,Kerala
2024,College,201-300,,"Govt. College Kasaragod. Vidya Nagar P.O, Kasargod",Kasaragod,Kerala
2024,College,201-300,,Govt. College of Arts Science & Commerce Sanquelim,Sankhali,Goa
2024,College,201-300,,"Govt. College, Chittur",Palakkad,Kerala
2024,College,201-300,,"Govt.Arts College, Thiruvananthapuram",Thiruvananthapuram,Kerala
2024,College,201-300,,Hajee Karutha Rowther Howdia College,"Uthamapalayam,Theni",Tamil Nadu
2024,College,201-300,,"Institute for Excellence in Higher Education(IEHE), Bhopal(Autonomous)",Bhopal,Madhya Pradesh
2024,College,201-300,,Institute of Science & Technology for Advanced Studies & Research (ISTAR),Vallabh Vidyanagar,Gujarat
2024,College,201-300,,"Jagannath International Management School, VasantKunj",New Delhi,Delhi
2024,College,201-300,,Janki Devi Memorial College,Central,Delhi
2024,College,201-300,,K. S. Rangasamy College of Arts and Science (Autonomous),Namakkal,Tamil Nadu
2024,College,201-300,,K.G. College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,201-300,,"Karnatak Science College, Dharwad",Dharwad,Karnataka
2024,College,201-300,,Khalsa College,Amritsar,Punjab
2024,College,201-300,,Kongu Arts & Science College,Erode,Tamil Nadu
2024,College,201-300,,Kumbhalkar Social Work College,Wardha,Maharashtra
2024,College,201-300,,Loyala Academy,Hyderabad,Telangana
2024,College,201-300,,"M. E. S College, Marampally, North Vazhakulam, Aluva- 683 107",Ernakulam,Kerala
2024,College,201-300,,M. G. Science Institute,Ahmedabad,Gujarat
2024,College,201-300,,"Mahatma Gandhi College,Iritti,PO-Keezhur",Kannur,Kerala
2024,College,201-300,,Malankara Catholic College,KALIAKKAVILAI,Tamil Nadu
2024,College,201-300,,Mar Athanasios College For Advanced Studies Tiruvalla,Thiruvalla,Kerala
2024,College,201-300,,Meenakshi College for Women,Chennai,Tamil Nadu
2024,College,201-300,,"MES Ponnani College, Ponnani",Malappuram,Kerala
2024,College,201-300,,Morning Star Home Science College,Ernakulam,Kerala
2024,College,201-300,,Nehru Memorial College,Tiruchirappalli,Tamil Nadu
2024,College,201-300,,Newman College,Thodupuzha,Kerala
2024,College,201-300,,Nowgong College,Nagaon,Assam
2024,College,201-300,,Parvatibai Chowgule College of Arts & Science (Autonomous),Margao,Goa
2024,College,201-300,,Periyar Arts College,Cuddalore,Tamil Nadu
2024,College,201-300,,"Pookoya Thangal Memorial Govt. College, Perinthalmanna",Malappuram,Kerala
2024,College,201-300,,Presidency College,Bengaluru,Karnataka
2024,College,201-300,,Quaid E Millath Govt College for Women,Chennai,Tamil Nadu
2024,College,201-300,,Rani Anna Government College for Women,Tirunelveli,Tamil Nadu
2024,College,201-300,,Rathnavel Subramaniam College of Arts and Science,Coimbatore,Tamil Nadu
2024,College,201-300,,RBVRR College for Women,Hyderabad,Telangana
2024,College,201-300,,S.N. College Alathur,Palakkad,Kerala
2024,College,201-300,,"S.S.V. College, Valayanchirangara P.O., Perumbavoor - 683 556",Ernakulam,Kerala
2024,College,201-300,,Seethalakshmi Ramaswami College,Tiruchirappalli,Tamil Nadu
2024,College,201-300,,"Sengamala Thayaar Educational Trust Women's College, Mannargudi - 614 001",Thiruvarur,Tamil Nadu
2024,College,201-300,,"Shikshan Prasarak Mandalis Sir Parshurambhau College Arts, Science & Commerce, Pune",Pune,Maharashtra
2024,College,201-300,,Shikshan Prasark Mandals Ramnarain Ruia College Matunga Mumbai-400 019,Mumbai,Maharashtra
2024,College,201-300,,Shri Shankarlal Sundarbai Shasun Jain College for Women,Chennai,Tamil Nadu
2024,College,201-300,,Shyama Prasad Mukherji College for Women,New delhi,Delhi
2024,College,201-300,,Sir Syed College,Taliparamba,Kerala
2024,College,201-300,,Sir Theagaraya College,Chennai,Tamil Nadu
2024,College,201-300,,"Sree Narayana College for Women, Kollam",Kollam,Kerala
2024,College,201-300,,"Sree Narayana College, Thottada",Kannur,Kerala
2024,College,201-300,,"Sree Sankara College, Kalady-683 574",Ernakulam,Kerala
2024,College,201-300,,"Sree Sevugan Annamalai College, Devakottai",Sivaganga,Tamil Nadu
2024,College,201-300,,"Sri Dharmasthala Manjunatheshwara College, Ujire-574240, Belthangady",Ujire,Karnataka
2024,College,201-300,,Sri Guru Nanak Dev Khalsa College,Delhi,Delhi
2024,College,201-300,,"Sri Parasakthi College for Women, Tirunelveli",COURTALLAM,Tamil Nadu
2024,College,201-300,,Sri Vasavi College,Erode,Tamil Nadu
2024,College,201-300,,"Sri. Shivaji Science College, Congressnagar",Nagpur,Maharashtra
2024,College,201-300,,Srimad Andavan Arts & Science College (Autonomous),Tiruchirappalli,Tamil Nadu
2024,College,201-300,,St. Anthony's College,Shillong,Meghalaya
2024,College,201-300,,"St. Dominic's College, Parathod P.O., Kanjirappally-686 512",Kottayam,Kerala
2024,College,201-300,,St. Joseph College of Arts  & Science College (Autonomous),Cuddalore,Tamil Nadu
2024,College,201-300,,St. Mary`s College,Thoothukudi,Tamil Nadu
2024,College,201-300,,St. Peter's College,Ernakulam,Kerala
2024,College,201-300,,St. Pius Xth College,Kasargod,Kerala
2024,College,201-300,,"St. Thomas College, Arunapuram",Kottayam,Kerala
2024,College,201-300,,St. Xaviers College of Arts Science & Commerce  Mapusa,Mapusa,Goa
2024,College,201-300,,"St.Josephs College, Moolamattom, Arakulam P.O.- 685 591",Arakulam,Kerala
2024,College,201-300,,T. M Jacob Memorial Govt. College Manimalakunnu,ERNAKULAM,Kerala
2024,College,201-300,,V.V. Vanniaperumal College for Women,Virudhunagar,Tamil Nadu
2024,College,201-300,,"Vidya Prabodhini College of Commerce, Education, Computer and Management, Vidyanagar","Porvorim, North Goa",Goa
2024,College,201-300,,"Yashwantrao Chavan Institute of Science, Satara",Satara,Maharashtra
2024,College,201-300,,Zakir Husain Delhi College,Central,Delhi
2024,University,101-150,,Acharya N G Ranga Agricultural University,Guntur,Andhra Pradesh
2024,University,101-150,,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana
2024,University,101-150,,Annamalai University,Annamalainagar,Tamil Nadu
2024,University,101-150,,Ashoka University,Sonepat,Haryana
2024,University,101-150,,"Assam University, Silchar",Silchar,Assam
2024,University,101-150,,BLDE,Vijayapura,Karnataka
2024,University,101-150,,"C.V. Raman Global University, Odisha",Bhubaneswar,Odisha
2024,University,101-150,,Central University of Kerala,Kasaragod,Kerala
2024,University,101-150,,Chaudhary Charan Singh Haryana Agricultural University,Hisar,Haryana
2024,University,101-150,,COEP Technological University,Pune,Maharashtra
2024,University,101-150,,D. Y. Patil Educational Society,Kolhapur,Maharashtra
2024,University,101-150,,Dayalbagh Educational Institute,Agra,Uttar Pradesh
2024,University,101-150,,Devi Ahilya Vishwavidyalaya,Indore,Madhya Pradesh
2024,University,101-150,,Dibrugarh University,Dibrugarh,Assam
2024,University,101-150,,Dr. Babasaheb Ambedkar Marathwada University,Aurangabad,Maharashtra
2024,University,101-150,,Dr. M. G. R. Educational and Research Institute,Chennai,Tamil Nadu
2024,University,101-150,,G. L. A. University,Mathura,Uttar Pradesh
2024,University,101-150,,Galgotias University,Gautam Budh Nagar,Uttar Pradesh
2024,University,101-150,,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh
2024,University,101-150,,Guru Jambheshwar University of Science and Technology,Hisar,Haryana
2024,University,101-150,,Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu
2024,University,101-150,,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala
2024,University,101-150,,Integral University,Lucknow,Uttar Pradesh
2024,University,101-150,,"Kalinga University, Raipur",Raipur,Chhattisgarh
2024,University,101-150,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2024,University,101-150,,KLE Academy of Higher Education and Research,Belagavi,Karnataka
2024,University,101-150,,Krishna Vishwa Vidyapeeth,Karad,Maharashtra
2024,University,101-150,,Kurukshetra University,Kurukshetra,Haryana
2024,University,101-150,,Kuvempu University,Shivamogga,Karnataka
2024,University,101-150,,Maharshi Dayanand University,Rohtak,Haryana
2024,University,101-150,,Mangalore University,Mangalore,Karnataka
2024,University,101-150,,Manipur University,Imphal,Manipur
2024,University,101-150,,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu
2024,University,101-150,,"NIMS University, Jaipur",Jaipur,Rajasthan
2024,University,101-150,,Nirma University,Ahmedabad,Gujarat
2024,University,101-150,,North Eastern Hill University,Shillong,Meghalaya
2024,University,101-150,,Odisha University of Agriculture and Technology,Khordha,Odisha
2024,University,101-150,,"Padmashree Dr. D. Y. Patil Vidyapeeth, Mumbai",Mumbai,Maharashtra
2024,University,101-150,,Pandit Deendayal Energy University,Gandhinagar,Gujarat
2024,University,101-150,,Parul University,Vadodara,Gujarat
2024,University,101-150,,Pondicherry University,Puducherry,Pondicherry
2024,University,101-150,,Presidency University,Kolkata,West Bengal
2024,University,101-150,,"Sambalpur University, Sambalpur",Sambalpur,Odisha
2024,University,101-150,,SR University,Warangal,Telangana
2024,University,101-150,,Sri Padmavathi Mahila Visvavidyalayam,Tirupati,Andhra Pradesh
2024,University,101-150,,Suresh Gyan Vihar University,Jaipur,Rajasthan
2024,University,101-150,,University of Burdwan,Bardhaman,West Bengal
2024,University,101-150,,Utkal University,Bhubaneswar,Odisha
2024,University,101-150,,Vels Institute of Science Technology and Advanced Studies (VISTAS),Chennai,Tamil Nadu
2024,University,101-150,,Visva Bharati,Santiniketan,West Bengal
2024,University,151-200,,Amity University,North Twenty Four Parganas,West Bengal
2024,University,151-200,,"Amity University Rajasthan,Jaipur",Jaipur,Rajasthan
2024,University,151-200,,Anurag University,Hyderabad,Telangana
2024,University,151-200,,Central Agricultural University,Imphal West,Manipur
2024,University,151-200,,Central Sanskrit University,Delhi,Delhi
2024,University,151-200,,Central University of Rajasthan,Kishangarh,Rajasthan
2024,University,151-200,,Centurion University of Technology and Management,Paralakhemundi,Odisha
2024,University,151-200,,Charotar University of Science & Technology,Changa,Gujarat
2024,University,151-200,,Chaudhary Charan Singh University Meerut,MEERUT,Uttar Pradesh
2024,University,151-200,,Chaudhary Sarwan Kumar Himachal Pardesh Krishi Vishvavidyalaya,Kangra,Himachal Pradesh
2024,University,151-200,,Dharmsinh Desai University,Nadiad,Gujarat
2024,University,151-200,,Dr Rajendra Prasad Central Agricultural University,Samastipur,Bihar
2024,University,151-200,,Dr. Y.S. Parmar University of Horticulture and Forestry,Solan,Himachal Pradesh
2024,University,151-200,,Fakir Mohan University,Balasore,Odisha
2024,University,151-200,,Glocal University,Saharanpur,Uttar Pradesh
2024,University,151-200,,Goa University,Goa,Goa
2024,University,151-200,,Guru Angad Dev Veterinary and Animal Sciences University,Ludhiana,Punjab
2024,University,151-200,,Indraprastha Institute of Information Technology,New Delhi,Delhi
2024,University,151-200,,Jawaharlal Nehru Technological University,Ananthapuramu,Andhra Pradesh
2024,University,151-200,,Kalyani University,Kalyani,West Bengal
2024,University,151-200,,Kannur University,Kannur,Kerala
2024,University,151-200,,Karpagam Academy of Higher Education,Coimbatore,Tamil Nadu
2024,University,151-200,,Kerala Agricultural University,Thrissur,Kerala
2024,University,151-200,,KLE Technological University,Dharwad,Karnataka
2024,University,151-200,,LNCT University,Bhopal,Madhya Pradesh
2024,University,151-200,,M.S. Ramaiah University of Applied Sciences,Bengaluru,Karnataka
2024,University,151-200,,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat
2024,University,151-200,,"Mahatma Gandhi University of Medical Sciences & Technology, Jaipur",Jaipur,Rajasthan
2024,University,151-200,,Maulana Azad National Urdu University,Hyderabad,Telangana
2024,University,151-200,,"MGM Institute of Health Sciences, Navi  Mumbai",Navi Mumbai,Maharashtra
2024,University,151-200,,Mohan Lal Sukhadia University,Udaipur,Rajasthan
2024,University,151-200,,PES University,Bengaluru,Karnataka
2024,University,151-200,,"Pravara Institute of Medical Sciences, Ahmednagar",Ahmednagar,Maharashtra
2024,University,151-200,,Rabindranath Tagore University,Raisen,Madhya Pradesh
2024,University,151-200,,Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra
2024,University,151-200,,Ravenshaw University,Cuttack,Odisha
2024,University,151-200,,Santosh University,Ghaziabad,Uttar Pradesh
2024,University,151-200,,Sher-e-Kashmir University of Agricultural Science and Technology of Jammu,Jammu,Jammu and Kashmir
2024,University,151-200,,Shivaji University,Kolhapur,Maharashtra
2024,University,151-200,,Sikkim Manipal University,Gangtok,Sikkim
2024,University,151-200,,Sikkim University,Gangtok,Sikkim
2024,University,151-200,,Sri Devraj Urs Academy of Higher Education and Research,Kolar,Karnataka
2024,University,151-200,,Sri Sathya Sai Institute of Higher Learning,Prasanthi Nilayam,Andhra Pradesh
2024,University,151-200,,"Sumandeep Vidyapeeth, Vadodara",Vadodara,Gujarat
2024,University,151-200,,Tamil Nadu Veterinary and Animal Sciences University,Chennai,Tamil Nadu
2024,University,151-200,,University of Agricultural Sciences,Dharwad,Karnataka
2024,University,151-200,,University of Science and Technology,Ribhoi,Meghalaya
2024,University,151-200,,Veer Surendra Sai University of Technology,Burla,Odisha
2024,University,151-200,,Vidyasagar University,Midnapore,West Bengal
2024,University,151-200,,Vinayaka Mission's Research Foundation,Salem,Tamil Nadu
2025,Engineering,101-150,,Amity University,North Twenty Four Parganas,West Bengal
2025,Engineering,101-150,,"Amity University Haryana, Gurgaon","Gurugram, Haryana",Haryana
2025,Engineering,101-150,,Anurag University,Hyderabad,Telangana
2025,Engineering,101-150,,Bansilal Ramnath Agarwal Charitable Trust`s Vishwakarama Institute of Technology,Pune,Maharashtra
2025,Engineering,101-150,,"Chandigarh Engineering College-CGC, Landran, Mohali",Mohali,Punjab
2025,Engineering,101-150,,Chennai Institute of Technology,Chennai,Tamil Nadu
2025,Engineering,101-150,,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu
2025,Engineering,101-150,,College of Engineering Trivandrum,Thiruvananthapuram,Kerala
2025,Engineering,101-150,,Dr. Vishwanath Karad MIT World Peace University,Pune,Maharashtra
2025,Engineering,101-150,,Easwari Engineering College,Chennai,Tamil Nadu
2025,Engineering,101-150,,Galgotias University,Gautam Budh Nagar,Uttar Pradesh
2025,Engineering,101-150,,Gandhi Institute of Technology And Management (GITAM),Visakhapatnam,Andhra Pradesh
2025,Engineering,101-150,,Guru Gobind Singh Indraprastha University,New Delhi,Delhi
2025,Engineering,101-150,,Hindustan Institute of Technology  and Science (HITS),Chennai,Tamil Nadu
2025,Engineering,101-150,,Indian Institute of Information Technology Allahabad,Prayagraj,Uttar Pradesh
2025,Engineering,101-150,,Indian Institute of Technology Goa,Ponda,Goa
2025,Engineering,101-150,,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh
2025,Engineering,101-150,,Jaypee Institute of Information Technology,Noida,Uttar Pradesh
2025,Engineering,101-150,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2025,Engineering,101-150,,Kongu Engineering College,Perundurai,Tamil Nadu
2025,Engineering,101-150,,KPR Institute of Engineering and Technology,Coimbatore,Tamil Nadu
2025,Engineering,101-150,,Maharishi Markandeshwar,Ambala,Haryana
2025,Engineering,101-150,,Mahindra University,Hyderabad,Telangana
2025,Engineering,101-150,,Manav Rachna International Institute of Research & Studies,Faridabad,Haryana
2025,Engineering,101-150,,Maulana Azad National Urdu University,Hyderabad,Telangana
2025,Engineering,101-150,,"National Institute of Food Technology, Enterprenurship & Management",Sonipat,Haryana
2025,Engineering,101-150,,"National Institute of Food Technology, Entrepreneurship and Management - Thanjavur (NIFTEM - Thanjavur)",Thanjavur,Tamil Nadu
2025,Engineering,101-150,,National Institute of Technology Agartala,Agratala,Tripura
2025,Engineering,101-150,,National Institute of Technology Arunachal Pradesh,Itanagar,Arunachal Pradesh
2025,Engineering,101-150,,National Institute of Technology Goa,Cuncolim,Goa
2025,Engineering,101-150,,National Institute of Technology Mizoram,Aizawl,Mizoram
2025,Engineering,101-150,,National Institute of Technology Nagaland,Dimapur,Nagaland
2025,Engineering,101-150,,Nirma University,Ahmedabad,Gujarat
2025,Engineering,101-150,,Nitte Meenakshi Institute of Technology,Bengaluru,Karnataka
2025,Engineering,101-150,,Noida Institute of Engineering & Technology,Greater Noida,Uttar Pradesh
2025,Engineering,101-150,,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM) Jabalpur",Jabalpur,Madhya Pradesh
2025,Engineering,101-150,,PES University,Bengaluru,Karnataka
